AÑO;MES;PROVINCIA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;8;Málaga;Asia;Iraq;72,0;605,0;8,4
2023;8;Málaga;Asia;Irán;305,0;2593,0;8,5
2023;8;Málaga;Asia;Israel;1243,0;8950,0;7,2
2023;8;Málaga;Asia;Japón;189,0;1588,0;8,4
2023;8;Málaga;Asia;Jordania;152,0;1611,0;10,6
2023;8;Málaga;Asia;Kazajstán;184,0;1582,0;8,6
2023;8;Málaga;Asia;Kuwait;2402,0;30265,0;12,6
2023;8;Málaga;Asia;Líbano;237,0;1801,0;7,6
2023;8;Málaga;Asia;Malasia;56,0;358,0;6,4
2023;8;Málaga;Asia;Omán;109,0;1101,0;10,1
2023;8;Málaga;Asia;Otros países de Asia;47,0;273,0;5,8
2023;8;Málaga;Asia;Pakistán;68,0;483,0;7,1
2023;8;Málaga;Asia;Qatar;1213,0;10311,0;8,5
2023;8;Málaga;Asia;Singapur;195,0;1716,0;8,8
2023;8;Málaga;Asia;Sri Lanka;51,0;383,0;7,5
2023;8;Málaga;Asia;Tailandia;368,0;1914,0;5,2
2023;8;Málaga;Asia;Uzbekistán;50,0;495,0;9,9
2023;8;Málaga;Asia;Vietnam;87,0;609,0;7,0
2023;8;Málaga;Europa;Albania;143,0;1087,0;7,6
2023;8;Málaga;Europa;Alemania;41908,0;393935,0;9,4
2023;8;Málaga;Europa;Andorra;221,0;2453,0;11,1
2023;8;Málaga;Europa;Armenia;130,0;1079,0;8,3
2023;8;Málaga;Europa;Austria;9619,0;79838,0;8,3
2023;8;Málaga;Europa;Belarús;387,0;3444,0;8,9
2023;8;Málaga;Europa;Bosnia y Herzegovina;78,0;515,0;6,6
2023;8;Málaga;Europa;Bulgaria;942,0;7253,0;7,7
2023;8;Málaga;Europa;Bélgica;36567,0;340073,0;9,3
2023;8;Málaga;Europa;Chipre;209,0;1609,0;7,7
2023;8;Málaga;Europa;Croacia;454,0;3541,0;7,8
2023;8;Málaga;Europa;Dinamarca;24363,0;211958,0;8,7
2023;8;Málaga;Europa;Eslovenia;578,0;3410,0;5,9
2023;8;Málaga;Europa;Estonia;1997,0;15976,0;8,0
2023;8;Málaga;Europa;Finlandia;8894,0;80935,0;9,1
2023;8;Málaga;Europa;Francia;88127,0;687391,0;7,8
2023;8;Málaga;Europa;Georgia;158,0;1169,0;7,4
2023;8;Málaga;Europa;Grecia;823,0;5596,0;6,8
2023;8;Málaga;Europa;Hungría;3361,0;27224,0;8,1
2023;8;Málaga;Europa;Irlanda;57185,0;571850,0;10,0
2023;8;Málaga;Europa;Islandia;547,0;5689,0;10,4
2023;8;Málaga;Europa;Italia;28788,0;207274,0;7,2
2023;8;Málaga;Europa;Letonia;1864,0;21250,0;11,4
2023;8;Málaga;Europa;Liechtenstein;493,0;4831,0;9,8
2023;8;Málaga;Europa;Lituania;3137,0;19136,0;6,1
2023;8;Málaga;Europa;Luxemburgo;3352,0;32850,0;9,8
2023;8;Málaga;Europa;Macedonia del Norte;141,0;1043,0;7,4
2023;8;Málaga;Europa;Malta;363,0;3049,0;8,4
2023;8;Málaga;Europa;Moldavia;113,0;1051,0;9,3
2023;8;Málaga;Europa;Montenegro;37,0;359,0;9,7
2023;8;Málaga;Europa;Noruega;16766,0;152571,0;9,1
2023;8;Málaga;Europa;Países Bajos;57236,0;480782,0;8,4
2023;8;Málaga;Europa;Polonia;20305,0;158379,0;7,8
2023;8;Málaga;Europa;Portugal;17943,0;118424,0;6,6
2023;8;Málaga;Europa;Reino Unido;219756,0;1839576,0;7,45
2023;8;Málaga;Europa;República Checa;5048,0;44927,0;8,9
2023;8;Málaga;Europa;República Eslovaca;1414,0;12585,0;8,9
2023;8;Málaga;Europa;Rumanía;4389,0;39062,0;8,9
2023;8;Málaga;Europa;Rusia;3016,0;32874,0;10,9
2023;8;Málaga;Europa;Serbia;800,0;6160,0;7,7
2023;8;Málaga;Europa;Suecia;36424,0;320531,0;8,8
2023;8;Málaga;Europa;Suiza;14534,0;119179,0;8,2
2023;8;Málaga;Europa;Turquía;606,0;2909,0;4,8
2023;8;Málaga;Oceanía;Australia;791,0;5774,0;7,3
2023;8;Málaga;Oceanía;Nueva Zelanda;165,0;1337,0;8,1
2023;8;Málaga;Total;Total;804174,0;6751436,0;8,4
2023;8;Málaga;Total;Total América;26495,0;217282,0;8,2
2023;8;Málaga;Total;Total América del Norte;19650,0;152626,0;7,8
2023;8;Málaga;Total;Total Asia;22375,0;199230,0;8,9
2023;8;Málaga;Total;Total Centroamérica y Caribe;385,0;3361,0;8,7
2023;8;Málaga;Total;Total Europa;713221,0;6064862,0;8,5
2023;8;Málaga;Total;Total Oceanía;959,0;7123,0;7,4
2023;8;Málaga;Total;Total Sudamérica;6460,0;61295,0;9,5
2023;8;Málaga;Total;Total África;41124,0;262939,0;6,4
2023;8;Málaga;África;Angola;89,0;641,0;7,2
2023;8;Málaga;África;Argelia;618,0;5191,0;8,4
2023;8;Málaga;África;Egipto;269,0;2071,0;7,7
2023;8;Málaga;África;Ghana;100,0;630,0;6,3
2023;8;Málaga;África;Kenia;66,0;356,0;5,4
2023;8;Málaga;África;Marruecos;38426,0;242084,0;6,3
2023;8;Málaga;África;Nigeria;589,0;3887,0;6,6
2023;8;Málaga;África;Senegal;286,0;2460,0;8,6
2023;8;Málaga;África;Sudáfrica;241,0;2241,0;9,3
2023;8;Málaga;África;Túnez;145,0;1146,0;7,9
2023;9;Málaga;América;Argentina;2133,0;24743,0;11,6
2023;9;Málaga;América;Bolivia;31,0;171,0;5,5
2023;9;Málaga;América;Brasil;863,0;6214,0;7,2
2023;9;Málaga;América;Canadá;4604,0;32228,0;7,0
2023;9;Málaga;América;Chile;360,0;2448,0;6,8
2023;9;Málaga;América;Colombia;1269,0;10787,0;8,5
2023;9;Málaga;América;Costa Rica;47,0;357,0;7,6
2023;9;Málaga;América;Ecuador;142,0;1164,0;8,2
2023;9;Málaga;América;Estados Unidos de América;21225,0;142208,0;6,7
2023;9;Málaga;América;Guatemala;45,0;342,0;7,6
2023;9;Málaga;América;Honduras;53,0;445,0;8,4
2023;9;Málaga;América;México;1160,0;7772,0;6,7
2023;9;Málaga;América;Nicaragua;39,0;296,0;7,6
2023;9;Málaga;América;Panamá;65,0;533,0;8,2
2023;9;Málaga;América;Paraguay;346,0;2595,0;7,5
2023;9;Málaga;América;Perú;118,0;1168,0;9,9
2023;9;Málaga;América;República Dominicana;42,0;235,0;5,6
2023;9;Málaga;América;Uruguay;267,0;2697,0;10,1
2023;9;Málaga;América;Venezuela;228,0;2166,0;9,5
2023;9;Málaga;Asia;Arabia Saudí;1298,0;11422,0;8,8
2023;9;Málaga;Asia;Azerbaiyán;56,0;291,0;5,2
2023;9;Málaga;Asia;Bahréin;193,0;1100,0;5,7
2023;9;Málaga;Asia;China;1403,0;7997,0;5,7
2023;9;Málaga;Asia;Corea;1211,0;6661,0;5,5
2023;9;Málaga;Asia;Emiratos Árabes Unidos;1258,0;9183,0;7,3
2023;9;Málaga;Asia;Filipinas;327,0;1373,0;4,2
2023;9;Málaga;Asia;India;755,0;3700,0;4,9
2023;9;Málaga;Asia;Indonesia;215,0;1204,0;5,6
2023;9;Málaga;Asia;Iraq;30,0;111,0;3,7
2023;9;Málaga;Asia;Irán;354,0;2726,0;7,7
2023;9;Málaga;Asia;Israel;721,0;4614,0;6,4
2023;9;Málaga;Asia;Japón;477,0;2624,0;5,5
2023;9;Málaga;Asia;Jordania;91,0;610,0;6,7
2023;9;Málaga;Asia;Kazajstán;167,0;1453,0;8,7
2023;9;Málaga;Asia;Kuwait;784,0;11133,0;14,2
2023;9;Málaga;Asia;Líbano;139,0;904,0;6,5
2023;9;Málaga;Asia;Malasia;95,0;665,0;7,0
2023;9;Málaga;Asia;Otros países de Asia;78,0;468,0;6,0
2023;9;Málaga;Asia;Pakistán;64,0;371,0;5,8
2023;9;Málaga;Asia;Qatar;269,0;1775,0;6,6
2023;9;Málaga;Asia;Singapur;173,0;1228,0;7,1
2023;9;Málaga;Asia;Sri Lanka;46,0;235,0;5,1
2023;9;Málaga;Asia;Tailandia;378,0;1777,0;4,7
2023;9;Málaga;Asia;Vietnam;70,0;462,0;6,6
2023;9;Málaga;Europa;Albania;97,0;621,0;6,4
2023;9;Málaga;Europa;Alemania;44132,0;388362,0;8,8
2023;9;Málaga;Europa;Andorra;111,0;1132,0;10,2
2023;9;Málaga;Europa;Armenia;57,0;325,0;5,7
2023;9;Málaga;Europa;Austria;7327,0;56418,0;7,7
2023;9;Málaga;Europa;Belarús;387,0;3212,0;8,3
2023;9;Málaga;Europa;Bosnia y Herzegovina;88,0;660,0;7,5
2023;9;Málaga;Europa;Bulgaria;1696,0;11194,0;6,6
2023;9;Málaga;Europa;Bélgica;26678,0;208088,0;7,8
2023;9;Málaga;Europa;Chipre;163,0;1011,0;6,2
2023;9;Málaga;Europa;Croacia;468,0;2714,0;5,8
2023;9;Málaga;Europa;Dinamarca;20229,0;143626,0;7,1
2023;9;Málaga;Europa;Eslovenia;403,0;2418,0;6,0
2023;9;Málaga;Europa;Estonia;2134,0;16005,0;7,5
2023;9;Málaga;Europa;Finlandia;12413,0;93098,0;7,5
2023;9;Málaga;Europa;Francia;44093,0;330698,0;7,5
2023;9;Málaga;Europa;Georgia;208,0;1310,0;6,3
2023;9;Málaga;Europa;Grecia;652,0;4042,0;6,2
2023;9;Málaga;Europa;Hungría;2895,0;19976,0;6,9
2023;9;Málaga;Europa;Irlanda;55946,0;386027,0;6,9
2023;9;Málaga;Europa;Islandia;251,0;2184,0;8,7
2023;9;Málaga;Europa;Italia;17391,0;114781,0;6,6
2023;9;Málaga;Europa;Letonia;2086,0;21277,0;10,2
2023;9;Málaga;Europa;Liechtenstein;408,0;3917,0;9,6
2023;9;Málaga;Europa;Lituania;3058,0;17125,0;5,6
2023;9;Málaga;Europa;Luxemburgo;2850,0;26790,0;9,4
2023;9;Málaga;Europa;Macedonia del Norte;91,0;701,0;7,7
2023;9;Málaga;Europa;Malta;386,0;2818,0;7,3
2023;9;Málaga;Europa;Moldavia;102,0;755,0;7,4
2023;9;Málaga;Europa;Montenegro;37,0;300,0;8,1
2023;9;Málaga;Europa;Noruega;15275,0;99288,0;6,5
2023;9;Málaga;Europa;Países Bajos;42427,0;305474,0;7,2
2023;9;Málaga;Europa;Polonia;16906,0;108198,0;6,4
2023;9;Málaga;Europa;Portugal;12087,0;76148,0;6,3
2023;9;Málaga;Europa;Reino Unido;212429,0;1548353,0;6,85
2023;9;Málaga;Europa;República Checa;4934,0;37992,0;7,7
2023;9;Málaga;Europa;República Eslovaca;1530,0;11934,0;7,8
2023;9;Málaga;Europa;Rumanía;4049,0;32797,0;8,1
2023;9;Málaga;Europa;Rusia;2575,0;23690,0;9,2
2023;9;Málaga;Europa;Serbia;612,0;4223,0;6,9
2023;9;Málaga;Europa;Suecia;28986,0;191308,0;6,6
2023;9;Málaga;Europa;Suiza;11334,0;77071,0;6,8
2023;9;Málaga;Europa;Turquía;546,0;3112,0;5,7
2023;9;Málaga;Oceanía;Australia;1395,0;9486,0;6,8
2023;9;Málaga;Oceanía;Nueva Zelanda;214,0;1605,0;7,5
2023;9;Málaga;Total;Total;661965,0;4800131,0;7,3
2023;9;Málaga;Total;Total América;33107,0;239162,0;7,2
2023;9;Málaga;Total;Total América del Norte;26989,0;182208,0;6,8
2023;9;Málaga;Total;Total Asia;10751,0;74696,0;6,9
2023;9;Málaga;Total;Total Centroamérica y Caribe;358,0;2793,0;7,8
2023;9;Málaga;Total;Total Europa;600531,0;4381191,0;7,3
2023;9;Málaga;Total;Total Oceanía;1612,0;11114,0;6,9
2023;9;Málaga;Total;Total Sudamérica;5760,0;54161,0;9,4
2023;9;Málaga;Total;Total África;15964,0;93968,0;5,9
2023;9;Málaga;África;Angola;44,0;392,0;8,9
2023;9;Málaga;África;Argelia;333,0;2731,0;8,2
2023;9;Málaga;África;Egipto;197,0;1359,0;6,9
2023;9;Málaga;África;Ghana;78,0;577,0;7,4
2023;9;Málaga;África;Kenia;72,0;475,0;6,6
2023;9;Málaga;África;Marruecos;14346,0;81772,0;5,7
2023;9;Málaga;África;Nigeria;127,0;1029,0;8,1
2023;9;Málaga;África;Senegal;259,0;1994,0;7,7
2023;9;Málaga;África;Sudáfrica;172,0;1324,0;7,7
2023;9;Málaga;África;Túnez;96,0;586,0;6,1
2023;10;Málaga;América;Argentina;1604,0;15880,0;9,9
2023;10;Málaga;América;Bolivia;36,0;180,0;5,0
2023;10;Málaga;América;Brasil;887,0;6386,0;7,2
2023;10;Málaga;América;Canadá;5706,0;41083,0;7,2
2023;10;Málaga;América;Chile;362,0;2896,0;8,0
2023;10;Málaga;América;Colombia;1370,0;10686,0;7,8
2023;10;Málaga;América;Costa Rica;40,0;296,0;7,4
2023;10;Málaga;América;Cuba;42,0;193,0;4,6
2023;10;Málaga;América;Ecuador;165,0;1155,0;7,0
2023;10;Málaga;América;Estados Unidos de América;13817,0;96719,0;7,0
2023;10;Málaga;América;Guatemala;70,0;441,0;6,3
2023;10;Málaga;América;Honduras;54,0;421,0;7,8
2023;10;Málaga;América;México;946,0;6717,0;7,1
2023;10;Málaga;América;Nicaragua;36,0;259,0;7,2
2023;10;Málaga;América;Panamá;75,0;615,0;8,2
2023;10;Málaga;América;Paraguay;379,0;2539,0;6,7
2023;10;Málaga;América;Perú;123,0;1046,0;8,5
2023;10;Málaga;América;República Dominicana;43,0;301,0;7,0
2023;10;Málaga;América;Uruguay;260,0;2158,0;8,3
2023;10;Málaga;América;Venezuela;257,0;1773,0;6,9
2023;10;Málaga;Asia;Arabia Saudí;414,0;3395,0;8,2
2023;10;Málaga;Asia;Azerbaiyán;46,0;290,0;6,3
2023;10;Málaga;Asia;Bahréin;58,0;406,0;7,0
2023;10;Málaga;Asia;China;1973,0;12627,0;6,4
2023;10;Málaga;Asia;Corea;1260,0;7056,0;5,6
2023;10;Málaga;Asia;Emiratos Árabes Unidos;1015,0;7308,0;7,2
2023;10;Málaga;Asia;Filipinas;429,0;1587,0;3,7
2023;10;Málaga;Asia;India;845,0;4732,0;5,6
2023;10;Málaga;Asia;Indonesia;234,0;1404,0;6,0
2023;10;Málaga;Asia;Irán;304,0;2614,0;8,6
2023;10;Málaga;Asia;Israel;727,0;5307,0;7,3
2023;10;Málaga;Asia;Japón;338,0;2096,0;6,2
2023;10;Málaga;Asia;Jordania;74,0;437,0;5,9
2023;10;Málaga;Asia;Kazajstán;160,0;1584,0;9,9
2023;10;Málaga;Asia;Kuwait;188,0;1861,0;9,9
2023;10;Málaga;Asia;Líbano;139,0;1001,0;7,2
2023;10;Málaga;Asia;Malasia;79,0;537,0;6,8
2023;10;Málaga;Asia;Omán;40,0;248,0;6,2
2023;10;Málaga;Asia;Otros países de Asia;132,0;779,0;5,9
2023;10;Málaga;Asia;Pakistán;77,0;501,0;6,5
2023;10;Málaga;Asia;Qatar;124,0;905,0;7,3
2023;10;Málaga;Asia;Singapur;225,0;1710,0;7,6
2023;10;Málaga;Asia;Sri Lanka;34,0;180,0;5,3
2023;10;Málaga;Asia;Tailandia;365,0;1898,0;5,2
2023;10;Málaga;Asia;Vietnam;77,0;400,0;5,2
2023;10;Málaga;Europa;Albania;99,0;614,0;6,2
2023;10;Málaga;Europa;Alemania;49677,0;432190,0;8,7
2023;10;Málaga;Europa;Andorra;124,0;1141,0;9,2
2023;10;Málaga;Europa;Armenia;87,0;557,0;6,4
2023;10;Málaga;Europa;Austria;7376,0;57533,0;7,8
2023;10;Málaga;Europa;Belarús;353,0;3036,0;8,6
2023;10;Málaga;Europa;Bosnia y Herzegovina;204,0;877,0;4,3
2023;10;Málaga;Europa;Bulgaria;1716,0;11326,0;6,6
2023;10;Málaga;Europa;Bélgica;22300,0;173940,0;7,8
2023;10;Málaga;Europa;Chipre;173,0;1038,0;6,0
2023;10;Málaga;Europa;Croacia;630,0;3654,0;5,8
2023;10;Málaga;Europa;Dinamarca;24639,0;187256,0;7,6
2023;10;Málaga;Europa;Eslovenia;388,0;2406,0;6,2
2023;10;Málaga;Europa;Estonia;3160,0;25912,0;8,2
2023;10;Málaga;Europa;Finlandia;18418,0;156553,0;8,5
2023;10;Málaga;Europa;Francia;42060,0;294420,0;7,0
2023;10;Málaga;Europa;Georgia;179,0;1164,0;6,5
2023;10;Málaga;Europa;Grecia;674,0;4246,0;6,3
2023;10;Málaga;Europa;Hungría;3231,0;22294,0;6,9
2023;10;Málaga;Europa;Irlanda;48907,0;342349,0;7,0
2023;10;Málaga;Europa;Islandia;371,0;3525,0;9,5
2023;10;Málaga;Europa;Italia;13516,0;79744,0;5,9
2023;10;Málaga;Europa;Letonia;2461,0;23133,0;9,4
2023;10;Málaga;Europa;Liechtenstein;451,0;3834,0;8,5
2023;10;Málaga;Europa;Lituania;3667,0;22002,0;6,0
2023;10;Málaga;Europa;Luxemburgo;2424,0;22058,0;9,1
2023;10;Málaga;Europa;Macedonia del Norte;58,0;348,0;6,0
2023;10;Málaga;Europa;Malta;472,0;3587,0;7,6
2023;10;Málaga;Europa;Moldavia;102,0;694,0;6,8
2023;10;Málaga;Europa;Montenegro;56,0;392,0;7,0
2023;10;Málaga;Europa;Noruega;20951,0;157133,0;7,5
2023;10;Málaga;Europa;Países Bajos;45176,0;316232,0;7,0
2023;10;Málaga;Europa;Polonia;16386,0;116341,0;7,1
2023;10;Málaga;Europa;Portugal;6063,0;32134,0;5,3
2023;10;Málaga;Europa;Reino Unido;184796,0;1307785,0;6,1
2023;10;Málaga;Europa;República Checa;5129,0;36929,0;7,2
2023;10;Málaga;Europa;República Eslovaca;1218,0;9013,0;7,4
2023;10;Málaga;Europa;Rumanía;3835,0;28763,0;7,5
2023;10;Málaga;Europa;Rusia;2098,0;18462,0;8,8
2023;10;Málaga;Europa;Serbia;721,0;4470,0;6,2
2023;10;Málaga;Europa;Suecia;33873,0;257435,0;7,6
2023;10;Málaga;Europa;Suiza;13996,0;100771,0;7,2
2023;10;Málaga;Europa;Turquía;688,0;3096,0;4,5
2023;10;Málaga;Oceanía;Australia;1086,0;8145,0;7,5
2023;10;Málaga;Oceanía;Nueva Zelanda;166,0;1660,0;10,0
2023;10;Málaga;Total;Total;633083,0;4609406,0;7,3
2023;10;Málaga;Total;Total América;26314,0;192052,0;7,3
2023;10;Málaga;Total;Total América del Norte;20469,0;144519,0;7,1
2023;10;Málaga;Total;Total Asia;9434,0;61379,0;6,5
2023;10;Málaga;Total;Total Centroamérica y Caribe;399,0;2825,0;7,1
2023;10;Málaga;Total;Total Europa;582906,0;4270425,0;7,3
2023;10;Málaga;Total;Total Oceanía;1255,0;9833,0;7,8
2023;10;Málaga;Total;Total Sudamérica;5446,0;44708,0;8,2
2023;10;Málaga;Total;Total África;13174,0;75717,0;5,7
2023;10;Málaga;África;Argelia;197,0;1300,0;6,6
2023;10;Málaga;África;Camerún;33,0;195,0;5,9
2023;10;Málaga;África;Egipto;145,0;798,0;5,5
2023;10;Málaga;África;Ghana;105,0;662,0;6,3
2023;10;Málaga;África;Kenia;74,0;488,0;6,6
2023;10;Málaga;África;Marruecos;11709,0;65570,0;5,6
2023;10;Málaga;África;Mauritania;41,0;340,0;8,3
2023;10;Málaga;África;Nigeria;149,0;1073,0;7,2
2023;10;Málaga;África;Senegal;245,0;1862,0;7,6
2023;10;Málaga;África;Sudáfrica;173,0;1211,0;7,0
2023;10;Málaga;África;Túnez;94,0;667,0;7,1
2023;11;Málaga;América;Argentina;1284,0;13482,0;10,5
2023;11;Málaga;América;Brasil;777,0;4973,0;6,4
2023;11;Málaga;América;Canadá;3444,0;26174,0;7,6
2023;11;Málaga;América;Chile;264,0;1822,0;6,9
2023;11;Málaga;América;Colombia;1205,0;8797,0;7,3
2023;11;Málaga;América;Costa Rica;38,0;372,0;9,8
2023;11;Málaga;América;Cuba;40,0;128,0;3,2
2023;11;Málaga;América;Ecuador;145,0;1247,0;8,6
2023;11;Málaga;América;Estados Unidos de América;10534,0;73738,0;7,0
2023;11;Málaga;América;Guatemala;30,0;216,0;7,2
2023;11;Málaga;América;Honduras;82,0;558,0;6,8
2023;11;Málaga;América;México;745,0;5290,0;7,1
2023;11;Málaga;América;Nicaragua;56,0;560,0;10,0
2023;11;Málaga;América;Panamá;62,0;533,0;8,6
2023;11;Málaga;América;Paraguay;365,0;2555,0;7,0
2023;11;Málaga;América;Perú;112,0;851,0;7,6
2023;11;Málaga;América;Uruguay;143,0;1502,0;10,5
2023;11;Málaga;América;Venezuela;217,0;1606,0;7,4
2023;11;Málaga;Asia;Arabia Saudí;308,0;2187,0;7,1
2023;11;Málaga;Asia;Azerbaiyán;37,0;315,0;8,5
2023;11;Málaga;Asia;Bahréin;45,0;360,0;8,0
2023;11;Málaga;Asia;China;1765,0;11473,0;6,5
2023;11;Málaga;Asia;Corea;1044,0;5324,0;5,1
2023;11;Málaga;Asia;Emiratos Árabes Unidos;571,0;3940,0;6,9
2023;11;Málaga;Asia;Filipinas;430,0;1333,0;3,1
2023;11;Málaga;Asia;India;756,0;4309,0;5,7
2023;11;Málaga;Asia;Indonesia;392,0;1999,0;5,1
2023;11;Málaga;Asia;Irán;247,0;1976,0;8,0
2023;11;Málaga;Asia;Israel;308,0;2864,0;9,3
2023;11;Málaga;Asia;Japón;317,0;2219,0;7,0
2023;11;Málaga;Asia;Jordania;65,0;494,0;7,6
2023;11;Málaga;Asia;Kazajstán;158,0;948,0;6,0
2023;11;Málaga;Asia;Kuwait;98,0;990,0;10,1
2023;11;Málaga;Asia;Líbano;105,0;809,0;7,7
2023;11;Málaga;Asia;Malasia;71,0;476,0;6,7
2023;11;Málaga;Asia;Omán;33,0;218,0;6,6
2023;11;Málaga;Asia;Otros países de Asia;100,0;600,0;6,0
2023;11;Málaga;Asia;Pakistán;41,0;201,0;4,9
2023;11;Málaga;Asia;Qatar;74,0;533,0;7,2
2023;11;Málaga;Asia;Singapur;154,0;1032,0;6,7
2023;11;Málaga;Asia;Sri Lanka;42,0;168,0;4,0
2023;11;Málaga;Asia;Tailandia;337,0;1348,0;4,0
2023;11;Málaga;Asia;Vietnam;68,0;456,0;6,7
2023;11;Málaga;Europa;Albania;58,0;400,0;6,9
2023;11;Málaga;Europa;Alemania;29795,0;262196,0;8,8
2023;11;Málaga;Europa;Andorra;107,0;792,0;7,4
2023;11;Málaga;Europa;Armenia;63,0;473,0;7,5
2023;11;Málaga;Europa;Austria;6971,0;56465,0;8,1
2023;11;Málaga;Europa;Belarús;284,0;2386,0;8,4
2023;11;Málaga;Europa;Bosnia y Herzegovina;70,0;371,0;5,3
2023;11;Málaga;Europa;Bulgaria;1241,0;7074,0;5,7
2023;11;Málaga;Europa;Bélgica;18698,0;138365,0;7,4
2023;11;Málaga;Europa;Chipre;164,0;1164,0;7,1
2023;11;Málaga;Europa;Croacia;863,0;4747,0;5,5
2023;11;Málaga;Europa;Dinamarca;12766,0;108511,0;8,5
2023;11;Málaga;Europa;Eslovenia;677,0;3724,0;5,5
2023;11;Málaga;Europa;Estonia;1812,0;16127,0;8,9
2023;11;Málaga;Europa;Finlandia;15696,0;161669,0;10,3
2023;11;Málaga;Europa;Francia;21535,0;165820,0;7,7
2023;11;Málaga;Europa;Georgia;165,0;957,0;5,8
2023;11;Málaga;Europa;Grecia;683,0;4713,0;6,9
2023;11;Málaga;Europa;Hungría;2569,0;17212,0;6,7
2023;11;Málaga;Europa;Irlanda;21792,0;156902,0;7,2
2023;11;Málaga;Europa;Islandia;182,0;1656,0;9,1
2023;11;Málaga;Europa;Italia;10212,0;57187,0;5,6
2023;11;Málaga;Europa;Letonia;1965,0;19454,0;9,9
2023;11;Málaga;Europa;Liechtenstein;406,0;3289,0;8,1
2023;11;Málaga;Europa;Lituania;3217,0;19945,0;6,2
2023;11;Málaga;Europa;Luxemburgo;2137,0;19233,0;9,0
2023;11;Málaga;Europa;Macedonia del Norte;36,0;320,0;8,9
2023;11;Málaga;Europa;Malta;287,0;2382,0;8,3
2023;11;Málaga;Europa;Moldavia;85,0;663,0;7,8
2023;11;Málaga;Europa;Montenegro;52,0;312,0;6,0
2023;11;Málaga;Europa;Noruega;10435,0;103307,0;9,9
2023;11;Málaga;Europa;Países Bajos;26574,0;180703,0;6,8
2023;11;Málaga;Europa;Polonia;16979,0;100176,0;5,9
2023;11;Málaga;Europa;Portugal;3083,0;19115,0;6,2
2023;11;Málaga;Europa;Reino Unido;83228,0;587916,0;6,25
2023;11;Málaga;Europa;República Checa;3600,0;21600,0;6,0
2023;11;Málaga;Europa;República Eslovaca;1018,0;6312,0;6,2
2023;11;Málaga;Europa;Rumanía;2324,0;17198,0;7,4
2023;11;Málaga;Europa;Rusia;1595,0;15312,0;9,6
2023;11;Málaga;Europa;Serbia;490,0;2744,0;5,6
2023;11;Málaga;Europa;Suecia;31034,0;263789,0;8,5
2023;11;Málaga;Europa;Suiza;7666,0;51362,0;6,7
2023;11;Málaga;Europa;Turquía;676,0;3042,0;4,5
2023;11;Málaga;Oceanía;Australia;875,0;6213,0;7,1
2023;11;Málaga;Oceanía;Nueva Zelanda;90,0;693,0;7,7
2023;11;Málaga;Total;Total;380772,0;2856724,0;7,5
2023;11;Málaga;Total;Total América;19641,0;145097,0;7,4
2023;11;Málaga;Total;Total América del Norte;14723,0;105202,0;7,1
2023;11;Málaga;Total;Total Asia;7657,0;47129,0;6,2
2023;11;Málaga;Total;Total Centroamérica y Caribe;375,0;2874,0;7,7
2023;11;Málaga;Total;Total Europa;343293,0;2607094,0;7,6
2023;11;Málaga;Total;Total Oceanía;968,0;6935,0;7,2
2023;11;Málaga;Total;Total Sudamérica;4543,0;37021,0;8,1
2023;11;Málaga;Total;Total África;9213,0;50469,0;5,5
2023;11;Málaga;África;Argelia;176,0;1126,0;6,4
2023;11;Málaga;África;Egipto;132,0;528,0;4,0
2023;11;Málaga;África;Ghana;57,0;382,0;6,7
2023;11;Málaga;África;Kenia;77,0;493,0;6,4
2023;11;Málaga;África;Madagascar;32,0;150,0;4,7
2023;11;Málaga;África;Marruecos;7951,0;41345,0;5,2
2023;11;Málaga;África;Mauricio;31,0;167,0;5,4
2023;11;Málaga;África;Mauritania;43,0;387,0;9,0
2023;11;Málaga;África;Nigeria;117,0;866,0;7,4
2023;11;Málaga;África;Senegal;284,0;2499,0;8,8
2023;11;Málaga;África;Sudáfrica;117,0;948,0;8,1
2023;11;Málaga;África;Túnez;72,0;540,0;7,5
2023;12;Málaga;América;Argentina;1693,0;14560,0;8,6
2023;12;Málaga;América;Bolivia;37,0;355,0;9,6
2023;12;Málaga;América;Brasil;572,0;3890,0;6,8
2023;12;Málaga;América;Canadá;2698,0;20505,0;7,6
2023;12;Málaga;América;Chile;264,0;1980,0;7,5
2023;12;Málaga;América;Colombia;1285,0;9124,0;7,1
2023;12;Málaga;América;Costa Rica;49,0;333,0;6,8
2023;12;Málaga;América;Cuba;42,0;223,0;5,3
2023;12;Málaga;América;Ecuador;123,0;836,0;6,8
2023;12;Málaga;América;Estados Unidos de América;8161,0;60391,0;7,4
2023;12;Málaga;América;Guatemala;44,0;348,0;7,9
2023;12;Málaga;América;Honduras;65,0;540,0;8,3
2023;12;Málaga;América;México;838,0;6201,0;7,4
2023;12;Málaga;América;Nicaragua;34,0;177,0;5,2
2023;12;Málaga;América;Panamá;81,0;494,0;6,1
2023;12;Málaga;América;Paraguay;353,0;2471,0;7,0
2023;12;Málaga;América;Perú;128,0;870,0;6,8
2023;12;Málaga;América;Uruguay;110,0;1045,0;9,5
2023;12;Málaga;América;Venezuela;281,0;2023,0;7,2
2023;12;Málaga;Asia;Arabia Saudí;317,0;2378,0;7,5
